food_id,platform,restaurant_name,restaurant_id,food_item,category,food_price,delivery_fee,packaging_fee,tax_amount,final_price,delivery_time_min,restaurant_rating,review_count,available_coupon,coupon_discount,cashback,free_delivery,demand_level,time_slot,day_of_week,festival_indicator,timestamp
FOOD008070,Swiggy,Cafe Bahar,RES0004,Veg Biryani,Biryani,196.41,0.0,19.52,9.82,225.75,21,3.9,3665,0,0.0,27.98,Yes,Low,Breakfast,Thursday,0,2026-06-18 07:27:48
FOOD008071,Zomato,Wrap Street,RES0044,Chicken Kathi Roll,Rolls,530.88,16.75,24.92,29.56,602.11,45,3.9,5329,0,0.0,21.14,No,Medium,Lunch,Saturday,0,2026-06-20 15:42:14
FOOD008072,Zomato,Labbaik Sweets,RES0033,Kaju Katli (250g),Desserts,236.75,24.12,14.58,16.18,291.63,28,4.1,7430,0,0.0,0.0,No,Medium,Dinner,Saturday,0,2026-05-09 22:47:44
FOOD008073,Swiggy,Starbucks,RES0040,Cappuccino,Beverages,192.87,36.26,14.59,16.17,259.89,36,4.6,11721,0,0.0,0.0,No,Medium,Dinner,Wednesday,0,2026-02-11 18:29:45
FOOD008074,Swiggy,Wendy's,RES0015,Double Patty Burger,Burger,537.22,25.27,31.86,31.41,625.76,16,4.1,10340,0,0.0,0.0,No,Low,Breakfast,Thursday,0,2026-05-07 08:10:48
FOOD008075,Swiggy,Faasos,RES0016,Chicken Zinger Burger,Burger,186.11,37.22,19.39,16.01,258.73,36,4.1,7365,0,0.0,0.0,No,Medium,Lunch,Tuesday,0,2026-03-31 13:13:10
FOOD008076,Swiggy,Oven Story Pizza,RES0010,Cheese Burst Pizza,Pizza,318.1,23.08,16.29,20.06,377.53,30,4.1,5435,0,0.0,0.0,No,Medium,Lunch,Thursday,0,2026-05-14 12:27:01
FOOD008077,Swiggy,Almond House,RES0034,Kaju Katli (250g),Desserts,352.95,21.68,28.38,21.55,359.96,28,4.8,10459,1,64.6,0.0,No,Medium,Dinner,Saturday,0,2026-03-28 22:12:37
FOOD008078,Swiggy,Oven Story Pizza,RES0010,Cheese Burst Pizza,Pizza,369.51,29.56,24.62,23.8,407.6,24,4.1,5392,1,39.89,0.0,No,Low,Breakfast,Thursday,0,2026-07-23 08:27:57
FOOD008079,Swiggy,Subway,RES0048,Cheese Sandwich,Sandwich,140.9,21.02,16.6,10.83,189.35,35,4.3,8094,0,0.0,0.0,No,Medium,Dinner,Wednesday,0,2026-06-03 20:24:53
FOOD008080,Swiggy,Chutneys,RES0022,Filter Coffee,South Indian,26.4,21.18,20.66,5.13,73.37,35,4.2,3097,0,0.0,0.0,No,Low,Breakfast,Saturday,0,2026-05-23 08:29:11
FOOD008081,Swiggy,Rayalaseema Ruchulu,RES0025,Filter Coffee,South Indian,34.15,0.0,18.85,1.71,43.17,57,3.9,5918,1,11.54,0.0,Yes,High,Dinner,Wednesday,1,2026-03-04 21:39:42
FOOD008082,Zomato,Rolls Kingdom,RES0043,Veg Frankie Roll,Rolls,91.0,32.44,16.01,10.39,149.84,38,4.1,6824,0,0.0,0.0,No,Medium,Breakfast,Saturday,0,2026-06-20 09:39:49
FOOD008083,Zomato,Minerva Coffee Shop,RES0024,Idli Sambar,South Indian,79.86,18.85,16.58,7.39,110.04,34,4.5,8307,1,12.64,0.0,No,Medium,Dinner,Tuesday,0,2026-02-03 22:05:53
FOOD008084,Swiggy,Chicago Pizza,RES0011,Farmhouse Pizza,Pizza,361.4,34.48,17.37,24.28,437.53,32,4.4,6225,0,0.0,0.0,No,Medium,Dinner,Sunday,0,2026-07-05 22:02:38
FOOD008085,Swiggy,Salad Days,RES0053,Greek Salad,Salads,236.6,35.13,23.22,18.15,236.6,30,4.0,3496,1,83.7,0.0,No,Medium,Dinner,Friday,0,2026-03-06 23:15:38
FOOD008086,Swiggy,Chai Point,RES0039,Cappuccino,Beverages,345.2,20.5,27.94,20.95,414.59,34,4.0,6937,0,0.0,0.0,No,Medium,Dinner,Saturday,0,2026-07-11 17:21:52
FOOD008087,Swiggy,Ohri's Jiva Imperia,RES0031,Veg Thali,North Indian,256.63,34.15,25.7,18.98,335.46,48,4.5,5721,0,0.0,0.0,No,High,Dinner,Tuesday,1,2026-04-14 21:16:36
FOOD008088,Zomato,Momo Point,RES0046,Paneer Momos,Momos,174.72,21.44,24.27,12.6,233.03,30,4.6,1289,0,0.0,0.0,No,Medium,Dinner,Tuesday,0,2026-06-16 19:47:30
FOOD008089,Swiggy,The Sandwich Co,RES0050,Cheese Sandwich,Sandwich,153.01,35.02,21.79,13.95,223.77,36,3.9,7995,0,0.0,0.0,No,Medium,Dinner,Thursday,0,2026-03-12 21:43:40
FOOD008090,Swiggy,Salad Days,RES0053,Sprouts Salad,Salads,133.21,0.0,21.52,6.66,161.39,29,4.0,3439,0,0.0,0.0,Yes,Medium,Dinner,Tuesday,0,2026-04-07 19:10:07
FOOD008091,Zomato,Starbucks,RES0040,Iced Tea,Beverages,227.58,36.22,23.11,17.9,278.68,49,4.6,11726,1,26.13,0.0,No,High,Dinner,Saturday,0,2026-06-13 17:19:17
FOOD008092,Zomato,Almond House,RES0034,Gulab Jamun (4 pc),Desserts,79.2,19.65,28.37,7.5,134.72,22,4.8,10521,0,0.0,39.51,No,Low,Breakfast,Wednesday,0,2026-05-20 08:13:49
FOOD008093,Swiggy,Third Wave Coffee,RES0038,Cappuccino,Beverages,131.85,32.23,13.5,12.39,144.53,31,4.4,1956,1,45.44,0.0,No,Medium,Dinner,Monday,0,2026-03-09 22:21:38
FOOD008094,Swiggy,Burger King,RES0012,Chicken Zinger Burger,Burger,155.25,38.34,23.41,14.66,231.66,32,3.9,11920,0,0.0,0.0,No,Medium,Dinner,Thursday,0,2026-06-25 00:57:19
FOOD008095,Swiggy,Meenakshi Bhavan,RES0026,Masala Dosa,South Indian,172.48,26.27,23.51,13.35,235.61,31,4.3,157,0,0.0,0.0,No,Medium,Dinner,Saturday,0,2026-05-23 20:14:18
FOOD008096,Zomato,Meenakshi Bhavan,RES0026,Uttapam,South Indian,268.5,0.0,22.59,13.42,304.51,26,4.3,152,0,0.0,0.0,Yes,Medium,Dinner,Monday,0,2026-06-15 19:58:57
FOOD008097,Swiggy,Faasos,RES0016,Paneer Tikka Burger,Burger,154.75,22.97,27.49,11.87,217.08,33,4.2,7380,0,0.0,36.75,No,Medium,Dinner,Tuesday,0,2026-03-31 19:14:11
FOOD008098,Zomato,Karachi Bakery,RES0032,Osmania Biscuit (250g),Desserts,115.91,29.4,16.14,11.09,152.32,43,4.5,1260,1,20.22,0.0,No,Medium,Dinner,Sunday,0,2026-07-12 03:07:54
FOOD008099,Zomato,Chai Point,RES0039,Masala Chai,Beverages,32.03,27.84,21.44,6.61,62.84,49,4.1,6943,1,25.08,0.0,No,High,Dinner,Saturday,0,2026-03-21 21:30:48
FOOD008100,Swiggy,Chaayos,RES0037,Cappuccino,Beverages,195.6,32.45,15.47,15.62,259.14,33,4.3,2811,0,0.0,0.0,No,Medium,Dinner,Wednesday,0,2026-05-13 22:14:31
FOOD008101,Zomato,Oven Story Pizza,RES0010,Chicken Supreme Pizza,Pizza,443.93,0.0,18.27,22.2,443.93,57,4.1,5408,1,111.83,0.0,Yes,High,Lunch,Sunday,0,2026-06-21 12:39:49
FOOD008102,Zomato,McDonald's,RES0013,Classic Veg Burger,Burger,195.48,0.0,17.58,9.77,222.83,26,3.4,4211,0,0.0,0.0,Yes,Medium,Lunch,Wednesday,0,2026-05-20 15:16:35
FOOD008103,Zomato,Baskin Robbins,RES0035,Osmania Biscuit (250g),Desserts,144.85,0.0,26.52,7.24,144.85,32,4.7,1420,1,39.16,0.0,Yes,Medium,Dinner,Thursday,0,2026-07-16 19:54:19
FOOD008104,Zomato,Shah Ghouse,RES0003,Mutton Biryani,Biryani,745.94,27.68,19.48,42.28,835.38,38,3.8,758,0,0.0,0.0,No,Medium,Dinner,Tuesday,0,2026-03-10 19:03:19
FOOD008105,Swiggy,Punjabi Rasoi,RES0027,Dal Makhani,North Indian,483.16,0.0,25.59,24.16,532.91,44,3.8,6450,0,0.0,13.02,Yes,High,Dinner,Saturday,0,2026-06-20 18:12:55
FOOD008106,Zomato,Chutneys,RES0022,Filter Coffee,South Indian,136.5,22.66,16.65,10.9,186.71,31,4.2,3037,0,0.0,36.47,No,Medium,Lunch,Sunday,0,2026-04-19 16:25:40
FOOD008107,Zomato,Kathi Junction,RES0042,Chicken Kathi Roll,Rolls,136.91,26.03,10.57,11.53,185.04,42,3.8,7722,0,0.0,0.0,No,Medium,Dinner,Monday,0,2026-05-25 20:43:21
FOOD008108,Zomato,The Sandwich Co,RES0050,Bombay Sandwich,Sandwich,234.42,0.0,25.34,11.72,234.42,46,4.1,8003,1,68.54,0.0,Yes,Medium,Dinner,Friday,0,2026-06-19 21:22:37
FOOD008109,Zomato,Bawarchi,RES0002,Chicken Dum Biryani,Biryani,558.14,17.11,29.35,30.99,635.59,31,4.1,10740,0,0.0,0.0,No,Medium,Dinner,Monday,0,2026-05-18 19:58:56
FOOD008110,Swiggy,Deli 9 Bistro,RES0030,Paneer Butter Masala,North Indian,230.48,23.31,15.14,15.72,254.17,26,4.1,10204,1,30.48,0.0,No,Medium,Dinner,Monday,0,2026-07-06 22:15:27
FOOD008111,Swiggy,Ohri's Jiva Imperia,RES0031,Paneer Butter Masala,North Indian,229.05,27.67,19.4,16.43,292.55,30,4.7,5787,0,0.0,9.71,No,Medium,Lunch,Sunday,0,2026-04-12 13:16:46
FOOD008112,Zomato,Pizza Hut,RES0008,Farmhouse Pizza,Pizza,518.22,32.36,29.58,31.74,611.9,55,4.2,3770,0,0.0,0.0,No,High,Lunch,Saturday,0,2026-07-04 12:28:31
FOOD008113,Swiggy,Absolute Barbecues,RES0028,Dal Makhani,North Indian,183.36,45.49,20.56,17.36,266.77,43,4.2,3310,0,0.0,0.0,No,High,Dinner,Sunday,0,2026-04-19 21:43:14
FOOD008114,Zomato,Punjabi Rasoi,RES0027,Tandoori Roti (2 pc),North Indian,42.56,25.08,16.17,6.64,90.45,19,4.0,6455,0,0.0,0.0,No,Low,Breakfast,Thursday,0,2026-03-12 09:52:51
FOOD008115,Swiggy,Burger King,RES0012,Classic Veg Burger,Burger,158.32,0.0,24.07,7.92,190.31,20,4.0,11994,0,0.0,0.0,Yes,Low,Breakfast,Thursday,0,2026-07-09 09:22:28
FOOD008116,Swiggy,Yo Momo,RES0047,Tandoori Momos,Momos,179.43,0.0,27.07,8.97,215.47,32,3.7,251,0,0.0,11.01,Yes,Medium,Dinner,Tuesday,0,2026-06-09 20:08:41
FOOD008117,Zomato,Barbeque Nation,RES0029,Dal Makhani,North Indian,156.18,32.81,23.57,13.71,226.27,27,4.2,11331,0,0.0,0.0,No,Medium,Dinner,Wednesday,0,2026-05-20 22:36:26
FOOD008118,Swiggy,Pista House,RES0006,Veg Biryani,Biryani,159.13,38.06,20.55,14.81,170.28,32,4.1,9833,1,62.27,0.0,No,Medium,Dinner,Tuesday,0,2026-02-24 20:03:45
FOOD008119,Swiggy,Starbucks,RES0040,Masala Chai,Beverages,100.74,31.47,26.32,10.7,169.23,37,4.5,11770,0,0.0,0.0,No,Medium,Lunch,Saturday,0,2026-05-30 13:59:34
FOOD008120,Zomato,Ram Ki Bandi,RES0023,Filter Coffee,South Indian,99.48,27.81,28.09,9.98,151.29,38,3.9,11582,1,14.07,12.61,No,Medium,Lunch,Sunday,0,2026-04-19 12:20:05
FOOD008121,Swiggy,Beijing Bites,RES0021,Veg Fried Rice,Chinese,171.6,28.75,15.03,13.76,229.14,41,3.6,4663,0,0.0,0.0,No,Medium,Dinner,Wednesday,0,2026-04-15 20:04:49
FOOD008122,Swiggy,Domino's Pizza,RES0007,Chicken Supreme Pizza,Pizza,301.0,32.33,19.97,20.87,374.17,32,3.8,9814,0,0.0,0.0,No,Medium,Dinner,Friday,0,2026-05-15 19:47:28
FOOD008123,Zomato,Wendy's,RES0015,Classic Veg Burger,Burger,117.62,22.16,23.54,9.87,173.19,37,4.0,10293,0,0.0,0.0,No,Medium,Lunch,Thursday,0,2026-04-23 13:46:09
FOOD008124,Swiggy,Sandwich Zone,RES0049,Grilled Veg Sandwich,Sandwich,104.97,25.25,24.44,9.79,164.45,34,3.5,1288,0,0.0,0.0,No,Medium,Dinner,Saturday,0,2026-06-20 19:56:59
FOOD008125,Zomato,Wrap Street,RES0044,Veg Frankie Roll,Rolls,128.8,28.54,18.09,11.58,139.89,57,3.9,5406,1,47.12,0.0,No,Medium,Lunch,Wednesday,0,2026-04-01 12:00:36
FOOD008126,Swiggy,Momo Point,RES0046,Tandoori Momos,Momos,150.31,0.0,17.02,7.52,158.72,39,4.6,1284,1,16.13,0.0,Yes,Medium,Lunch,Friday,0,2026-02-20 16:13:14
FOOD008127,Zomato,Baskin Robbins,RES0035,Kaju Katli (250g),Desserts,411.78,17.35,21.59,23.71,474.43,26,4.3,1413,0,0.0,0.0,No,Low,Breakfast,Monday,0,2026-03-23 08:24:46
FOOD008128,Zomato,Sandwich Zone,RES0049,Bombay Sandwich,Sandwich,255.21,19.57,17.06,16.28,255.21,19,3.7,1264,1,79.53,0.0,No,Low,Breakfast,Monday,0,2026-02-02 08:20:07
FOOD008129,Zomato,Shah Ghouse,RES0003,Egg Biryani,Biryani,193.22,21.34,19.37,13.5,247.43,35,3.7,796,0,0.0,23.44,No,Medium,Dinner,Wednesday,0,2026-05-20 21:28:32
FOOD008130,Swiggy,Karachi Bakery,RES0032,Gulab Jamun (4 pc),Desserts,100.97,0.0,19.43,5.05,125.45,27,4.4,1240,0,0.0,0.0,Yes,Medium,Dinner,Saturday,0,2026-05-02 21:00:32
FOOD008131,Swiggy,Sandwich Zone,RES0049,Chicken Sandwich,Sandwich,178.11,0.0,14.46,8.91,201.48,16,3.6,1268,0,0.0,0.0,Yes,Low,Breakfast,Saturday,0,2026-03-21 08:04:31
FOOD008132,Swiggy,McDonald's,RES0013,Cheese Burger,Burger,127.57,0.0,24.48,6.38,127.57,22,3.4,4208,1,39.53,0.0,Yes,Low,Breakfast,Wednesday,0,2026-07-29 09:19:53
FOOD008133,Zomato,Wow China,RES0018,Hakka Noodles,Chinese,229.5,20.62,27.37,15.19,292.68,38,3.2,6201,0,0.0,0.0,No,Medium,Lunch,Thursday,0,2026-06-11 11:20:46
FOOD008134,Swiggy,McDonald's,RES0013,Double Patty Burger,Burger,216.86,14.59,19.39,13.47,264.31,21,3.4,4186,0,0.0,0.0,No,Low,Breakfast,Wednesday,0,2026-02-25 07:47:07
FOOD008135,Swiggy,Alpha Hotel,RES0005,Chicken Dum Biryani,Biryani,195.18,0.0,18.35,9.76,223.29,37,4.2,6063,0,0.0,0.0,Yes,Medium,Dinner,Sunday,0,2026-05-03 17:41:41
FOOD008136,Zomato,Cafe Bahar,RES0004,Egg Biryani,Biryani,223.66,21.9,10.51,15.12,232.52,43,3.8,3748,1,38.67,0.0,No,Medium,Lunch,Monday,0,2026-06-01 14:24:01
FOOD008137,Swiggy,Behrouz Biryani,RES0014,Egg Biryani,Biryani,184.24,30.65,15.6,14.73,245.22,42,3.4,11870,0,0.0,0.0,No,Medium,Lunch,Sunday,0,2026-07-26 14:58:16
FOOD008138,Swiggy,La Pino'z Pizza,RES0009,Farmhouse Pizza,Pizza,273.79,13.99,18.15,16.21,322.14,26,4.1,11854,0,0.0,0.0,No,Low,Breakfast,Monday,0,2026-05-18 07:48:37
FOOD008139,Swiggy,Chutneys,RES0022,Uttapam,South Indian,97.96,34.08,16.78,11.03,159.85,32,4.1,3070,0,0.0,0.0,No,Medium,Breakfast,Sunday,0,2026-03-08 07:14:27
FOOD008140,Swiggy,Wendy's,RES0015,Double Patty Burger,Burger,211.49,24.32,18.0,14.95,268.76,26,4.0,10305,0,0.0,38.59,No,Medium,Dinner,Saturday,0,2026-07-11 21:31:05
FOOD008141,Swiggy,Pista House,RES0006,Mutton Biryani,Biryani,369.17,0.0,10.8,18.46,398.43,32,4.0,9838,0,0.0,0.0,Yes,Medium,Lunch,Wednesday,0,2026-03-18 12:35:52
FOOD008142,Zomato,Minerva Coffee Shop,RES0024,Pesarattu,South Indian,74.27,32.33,17.31,9.53,133.44,40,4.7,8327,0,0.0,0.0,No,Medium,Dinner,Wednesday,0,2026-04-01 19:22:03
FOOD008143,Swiggy,Karachi Bakery,RES0032,Double Ka Meetha,Desserts,262.8,33.34,20.4,19.14,335.68,31,4.4,1228,0,0.0,0.0,No,Medium,Dinner,Wednesday,0,2026-02-18 20:07:42
FOOD008144,Zomato,Rayalaseema Ruchulu,RES0025,Uttapam,South Indian,150.64,20.21,32.35,11.17,214.37,36,3.8,5955,0,0.0,0.0,No,Medium,Lunch,Tuesday,0,2026-05-05 15:08:37
FOOD008145,Zomato,McDonald's,RES0013,Paneer Tikka Burger,Burger,174.52,22.59,18.82,12.79,195.44,45,3.5,4186,1,33.28,0.0,No,Medium,Lunch,Monday,0,2026-06-29 14:50:27
FOOD008146,Zomato,Sandwich Zone,RES0049,Grilled Veg Sandwich,Sandwich,249.8,24.44,21.77,16.89,274.39,38,3.5,1271,1,38.51,0.0,No,Medium,Dinner,Wednesday,0,2026-06-17 17:43:50
FOOD008147,Swiggy,Sandwich Zone,RES0049,Cheese Sandwich,Sandwich,146.65,28.93,24.13,12.54,212.25,32,3.6,1252,0,0.0,0.0,No,Medium,Lunch,Thursday,0,2026-07-23 13:36:12
FOOD008148,Zomato,Momo Point,RES0046,Tandoori Momos,Momos,316.34,33.87,22.2,21.91,394.32,42,4.6,1316,0,0.0,0.0,No,High,Lunch,Wednesday,1,2026-03-25 12:24:38
FOOD008149,Zomato,Cream Stone,RES0036,Osmania Biscuit (250g),Desserts,116.77,0.0,16.73,5.84,116.77,30,4.2,843,1,37.8,0.0,Yes,Medium,Lunch,Thursday,0,2026-02-12 14:45:01
FOOD008150,Swiggy,Momo Point,RES0046,Fried Chicken Momos,Momos,604.95,33.64,20.33,36.3,695.22,34,4.6,1272,0,0.0,0.0,No,Medium,Lunch,Monday,0,2026-06-15 13:50:47
FOOD008151,Zomato,Beijing Bites,RES0021,Chicken Manchurian,Chinese,194.59,0.0,27.04,9.73,231.36,38,3.7,4603,0,0.0,0.0,Yes,Medium,Dinner,Sunday,0,2026-03-29 22:06:06
FOOD008152,Swiggy,Starbucks,RES0040,Cold Coffee,Beverages,109.66,0.0,20.51,5.48,135.65,32,4.6,11710,0,0.0,0.0,Yes,Medium,Dinner,Thursday,0,2026-05-07 20:15:14
FOOD008153,Swiggy,Deli 9 Bistro,RES0030,Tandoori Roti (2 pc),North Indian,57.99,0.0,19.09,2.9,65.72,50,4.0,10225,1,14.26,0.0,Yes,Medium,Dinner,Monday,0,2026-03-30 19:01:02
FOOD008154,Swiggy,Ohri's Jiva Imperia,RES0031,Veg Thali,North Indian,279.61,28.86,26.18,19.18,353.83,32,4.6,5787,0,0.0,0.0,No,Medium,Lunch,Thursday,0,2026-07-16 16:01:41
FOOD008155,Zomato,Chowman,RES0019,Hakka Noodles,Chinese,683.37,33.01,20.49,40.11,776.98,45,3.7,9906,0,0.0,0.0,No,Medium,Lunch,Sunday,0,2026-06-14 11:37:30
FOOD008156,Zomato,La Pino'z Pizza,RES0009,Cheese Burst Pizza,Pizza,305.83,27.91,15.0,20.32,305.83,33,4.0,11909,1,100.82,0.0,No,Medium,Lunch,Monday,0,2026-04-13 12:13:42
FOOD008157,Zomato,Absolute Barbecues,RES0028,Paneer Butter Masala,North Indian,250.83,25.54,17.4,17.14,310.91,27,4.2,3350,0,0.0,0.0,No,Medium,Dinner,Wednesday,0,2026-06-17 22:56:14
FOOD008158,Zomato,Almond House,RES0034,Kaju Katli (250g),Desserts,646.42,27.23,32.58,37.22,743.45,35,4.8,10494,0,0.0,0.0,No,Medium,Lunch,Sunday,0,2026-02-15 15:44:17
FOOD008159,Swiggy,Faasos,RES0016,Double Patty Burger,Burger,255.28,23.83,19.29,17.05,315.45,34,4.3,7445,0,0.0,0.0,No,Medium,Dinner,Tuesday,0,2026-05-26 19:26:23
FOOD008160,Swiggy,Behrouz Biryani,RES0014,Chicken Dum Biryani,Biryani,263.12,30.89,15.39,18.72,263.12,25,3.4,11852,1,93.28,0.0,No,Medium,Lunch,Saturday,0,2026-04-25 14:37:37
FOOD008161,Zomato,Oven Story Pizza,RES0010,Farmhouse Pizza,Pizza,364.31,25.58,16.21,22.82,428.92,26,4.2,5462,0,0.0,0.0,No,Medium,Dinner,Sunday,0,2026-06-28 22:45:22
FOOD008162,Zomato,Shah Ghouse,RES0003,Veg Biryani,Biryani,195.36,31.75,23.84,15.48,266.43,43,3.8,805,0,0.0,0.0,No,Medium,Lunch,Thursday,0,2026-02-26 14:32:25
FOOD008163,Swiggy,Minerva Coffee Shop,RES0024,Filter Coffee,South Indian,25.0,30.24,23.75,6.69,85.68,30,4.5,8301,0,0.0,0.0,No,Medium,Breakfast,Friday,1,2026-05-01 07:56:14
FOOD008164,Swiggy,Ohri's Jiva Imperia,RES0031,Tandoori Roti (2 pc),North Indian,54.85,33.51,11.88,8.77,85.4,45,4.4,5725,1,23.61,0.0,No,High,Lunch,Saturday,0,2026-04-18 13:24:54
FOOD008165,Zomato,Momo Point,RES0046,Paneer Momos,Momos,171.6,20.99,10.08,12.36,215.03,29,4.4,1344,0,0.0,0.0,No,Medium,Dinner,Wednesday,0,2026-05-20 22:39:06
FOOD008166,Zomato,Baskin Robbins,RES0035,Kaju Katli (250g),Desserts,521.0,0.0,25.64,26.05,526.47,34,4.5,1440,1,46.22,0.0,Yes,Medium,Lunch,Friday,0,2026-03-20 14:49:11
FOOD008167,Swiggy,Sandwich Zone,RES0049,Cheese Sandwich,Sandwich,129.13,24.49,14.15,10.86,178.63,31,3.3,1234,0,0.0,0.0,No,Medium,Lunch,Sunday,0,2026-07-19 14:56:11
FOOD008168,Zomato,Burger King,RES0012,Chicken Zinger Burger,Burger,342.2,0.0,27.75,17.11,387.06,41,4.0,11984,0,0.0,0.0,Yes,Low,Breakfast,Thursday,0,2026-04-09 09:29:43
FOOD008169,Zomato,Rayalaseema Ruchulu,RES0025,Idli Sambar,South Indian,98.61,0.0,26.74,4.93,130.28,19,3.7,5927,0,0.0,0.0,Yes,Low,Breakfast,Thursday,0,2026-06-11 06:41:55
FOOD008170,Swiggy,Ohri's Jiva Imperia,RES0031,Dal Makhani,North Indian,183.64,20.47,21.13,12.87,238.11,30,4.5,5735,0,0.0,25.43,No,Medium,Dinner,Friday,0,2026-06-12 22:06:13
FOOD008171,Swiggy,Yo Momo,RES0047,Paneer Momos,Momos,126.8,37.49,14.17,13.09,191.55,26,3.6,224,0,0.0,0.0,No,Medium,Dinner,Tuesday,0,2026-06-09 21:49:55
FOOD008172,Swiggy,The Sandwich Co,RES0050,Club Sandwich,Sandwich,174.56,0.0,18.07,8.73,201.36,38,4.1,7955,0,0.0,0.0,Yes,Medium,Dinner,Friday,0,2026-06-19 21:16:31
FOOD008173,Zomato,Barbeque Nation,RES0029,Veg Thali,North Indian,221.99,0.0,17.59,11.1,250.68,37,4.0,11248,0,0.0,0.0,Yes,Medium,Dinner,Saturday,0,2026-05-09 19:03:06
FOOD008174,Zomato,Sandwich Zone,RES0049,Chicken Sandwich,Sandwich,179.34,19.11,18.02,12.41,228.88,36,3.4,1231,0,0.0,0.0,No,Medium,Lunch,Tuesday,0,2026-06-16 14:49:18
FOOD008175,Zomato,Sandwich Zone,RES0049,Bombay Sandwich,Sandwich,113.97,0.0,14.99,5.7,113.97,38,3.2,1230,1,39.75,0.0,Yes,Medium,Dinner,Thursday,0,2026-02-12 19:31:07
FOOD008176,Zomato,Barbeque Nation,RES0029,Dal Makhani,North Indian,186.88,24.39,23.64,13.73,248.64,39,4.1,11301,0,0.0,0.0,No,Medium,Lunch,Saturday,0,2026-04-25 12:59:52
FOOD008177,Swiggy,Bawarchi,RES0002,Chicken Dum Biryani,Biryani,893.01,36.43,21.58,51.21,1002.23,59,4.0,10731,0,0.0,0.0,No,High,Lunch,Sunday,0,2026-06-07 13:12:31
FOOD008178,Swiggy,La Pino'z Pizza,RES0009,Chicken Supreme Pizza,Pizza,533.06,33.52,11.79,32.69,555.82,36,4.3,11932,1,55.24,0.0,No,Medium,Lunch,Thursday,0,2026-07-09 12:02:41
FOOD008179,Zomato,Karachi Bakery,RES0032,Osmania Biscuit (250g),Desserts,145.66,0.0,27.22,7.28,180.16,43,4.3,1199,0,0.0,0.0,Yes,Medium,Dinner,Thursday,0,2026-07-30 21:24:33
FOOD008180,Zomato,Sandwich Zone,RES0049,Bombay Sandwich,Sandwich,129.05,0.0,14.04,6.45,149.54,28,3.3,1288,0,0.0,0.0,Yes,Medium,Lunch,Thursday,0,2026-03-05 12:31:49
FOOD008181,Zomato,Bawarchi,RES0002,Prawn Biryani,Biryani,367.34,0.0,22.43,18.37,376.39,15,4.0,10764,1,31.75,0.0,Yes,Low,Breakfast,Thursday,0,2026-07-02 07:32:26
FOOD008182,Zomato,Starbucks,RES0040,Masala Chai,Beverages,34.92,26.26,19.64,6.47,65.37,30,4.7,11703,1,21.92,0.0,No,Medium,Dinner,Wednesday,0,2026-07-15 21:30:46
FOOD008183,Swiggy,Deli 9 Bistro,RES0030,Paneer Butter Masala,North Indian,267.62,0.0,18.73,13.38,299.73,40,4.2,10223,0,0.0,0.0,Yes,Medium,Dinner,Saturday,0,2026-05-02 19:51:34
FOOD008184,Swiggy,Oven Story Pizza,RES0010,Chicken Supreme Pizza,Pizza,441.49,17.26,18.03,25.18,441.49,23,4.1,5405,1,111.72,0.0,No,Low,Breakfast,Thursday,0,2026-07-23 08:29:44
FOOD008185,Swiggy,Sandwich Zone,RES0049,Chicken Sandwich,Sandwich,173.79,31.14,24.0,14.29,193.83,39,3.4,1296,1,49.39,0.0,No,Medium,Lunch,Sunday,0,2026-06-28 12:43:18
FOOD008186,Swiggy,Dragon Wok,RES0020,Schezwan Rice,Chinese,180.39,35.12,16.94,15.34,213.47,47,4.0,7576,1,34.32,0.0,No,High,Dinner,Saturday,0,2026-02-28 17:21:27
FOOD008187,Zomato,Burger King,RES0012,Double Patty Burger,Burger,190.48,29.5,14.59,14.83,249.4,41,3.9,11917,0,0.0,0.0,No,Medium,Dinner,Tuesday,0,2026-04-07 21:19:15
FOOD008188,Swiggy,Punjabi Rasoi,RES0027,Tandoori Roti (2 pc),North Indian,50.8,0.0,10.42,2.54,50.8,29,4.1,6504,1,17.54,0.0,Yes,Low,Breakfast,Tuesday,0,2026-06-16 07:02:23
FOOD008189,Swiggy,Labbaik Sweets,RES0033,Double Ka Meetha,Desserts,143.69,0.0,22.56,7.18,173.43,22,4.2,7365,0,0.0,22.21,Yes,Low,Breakfast,Thursday,0,2026-07-09 09:03:57
FOOD008190,Swiggy,Irani Chai Adda,RES0041,Cold Coffee,Beverages,144.19,25.61,22.25,11.82,181.67,25,3.9,5400,1,22.2,0.0,No,Medium,Lunch,Sunday,0,2026-04-12 13:15:08
FOOD008191,Swiggy,La Pino'z Pizza,RES0009,Chicken Supreme Pizza,Pizza,499.88,36.21,22.82,31.51,590.42,32,4.1,11933,0,0.0,19.92,No,Medium,Dinner,Sunday,0,2026-05-10 22:05:18
FOOD008192,Zomato,Salad Days,RES0053,Caesar Salad,Salads,429.82,0.0,31.69,21.49,483.0,16,4.0,3485,0,0.0,0.0,Yes,Low,Breakfast,Wednesday,0,2026-07-22 09:02:18
FOOD008193,Swiggy,Pista House,RES0006,Chicken Dum Biryani,Biryani,309.55,0.0,16.1,15.48,309.55,32,4.1,9882,1,84.23,0.0,Yes,Medium,Lunch,Thursday,0,2026-02-19 15:54:57
