ride_id,platform,pickup_location,destination,distance_km,estimated_duration_min,vehicle_type,fare_price,base_fare,surge_multiplier,estimated_arrival_min,driver_rating,available_coupon,coupon_discount,cashback,demand_level,weather_condition,traffic_level,day_of_week,hour_of_day,festival_indicator,timestamp
RIDE009040,Rapido,Financial District,Balanagar,18.16,86,Auto,510.87,20.2,1.7,11,4.7,0,0.0,0.0,High,Sunny,High,Tuesday,19,0,2026-07-14 19:44:00
RIDE009041,Rapido,Shamshabad Airport,KPHB Colony,36.84,66,Bike,245.97,15.68,1.06,2,4.3,0,0.0,0.0,Low,Sunny,Low,Friday,7,0,2026-06-26 07:56:23
RIDE009042,Rapido,Koti,Dilsukhnagar,7.35,30,Bike,116.65,17.12,1.73,11,4.7,0,0.0,0.0,High,Sunny,High,Thursday,9,0,2026-05-14 09:45:28
RIDE009043,Uber,Madhapur,Financial District,9.78,24,Sedan,276.27,72.11,1.01,2,4.6,0,0.0,0.0,Low,Cloudy,Low,Tuesday,2,0,2026-03-31 02:30:11
RIDE009044,Uber,Malakpet,Alwal,20.63,96,Auto,676.99,33.17,1.71,7,5.0,0,0.0,0.0,High,Sunny,High,Tuesday,17,0,2026-03-24 17:45:10
RIDE009045,Ola,Vanasthalipuram,Uppal,10.37,48,Sedan,455.57,74.15,1.66,11,4.7,1,13.28,0.0,High,Sunny,High,Wednesday,17,0,2026-05-13 17:06:36
RIDE009046,Ola,Kukatpally,Manikonda,15.58,47,Bike,128.99,19.54,1.0,5,4.5,0,0.0,0.0,Low,Sunny,Medium,Wednesday,7,0,2026-03-11 07:53:04
RIDE009047,Uber,Dilsukhnagar,Banjara Hills,17.31,32,Auto,301.18,31.3,1.03,3,4.5,0,0.0,0.0,Low,Sunny,Low,Saturday,11,0,2026-05-16 11:01:55
RIDE009048,Rapido,Attapur,Nampally,6.7,30,Bike,86.77,15.69,1.58,11,4.9,0,0.0,46.34,High,Sunny,High,Wednesday,10,0,2026-06-03 10:53:38
RIDE009049,Uber,Madinaguda,Alwal,21.1,43,Auto,418.18,32.86,1.27,8,4.9,0,0.0,0.0,Medium,Sunny,Low,Sunday,8,0,2026-05-10 08:05:11
RIDE009050,Uber,Abids,Madinaguda,22.9,42,Bike,233.3,15.91,1.37,7,4.7,0,0.0,0.0,Medium,Sunny,Low,Saturday,21,0,2026-07-25 21:24:59
RIDE009051,Ola,Financial District,Banjara Hills,13.46,25,Auto,218.16,28.24,1.01,1,4.5,0,0.0,0.0,Low,Sunny,Low,Thursday,12,0,2026-04-23 12:20:06
RIDE009052,Ola,Hitech City,Chandanagar,10.71,52,Mini,252.25,42.09,1.26,7,4.7,0,0.0,15.55,Medium,Sunny,High,Wednesday,20,0,2026-05-20 20:42:16
RIDE009053,Uber,BHEL Township,Alwal,29.59,56,Sedan,808.82,65.56,1.38,7,4.5,1,43.06,0.0,Medium,Cloudy,Low,Sunday,9,0,2026-07-26 09:01:27
RIDE009054,Ola,Mehdipatnam,Manikonda,8.72,16,Auto,263.32,26.14,1.87,6,4.5,0,0.0,0.0,High,Rain,Low,Saturday,17,0,2026-03-14 17:31:36
RIDE009055,Rapido,Begumpet,Mehdipatnam,7.63,37,Auto,280.07,20.98,2.02,8,4.6,1,79.83,9.26,High,Rain,High,Monday,10,0,2026-03-09 10:34:55
RIDE009056,Ola,Chandanagar,Charminar,29.2,80,Mini,503.23,43.33,1.34,4,4.8,0,0.0,0.0,Medium,Sunny,Medium,Wednesday,9,0,2026-05-06 09:00:40
RIDE009057,Ola,Shankarpally,ECIL,60.37,282,Sedan,2604.28,72.18,2.04,11,4.5,0,0.0,0.0,High,Rain,High,Wednesday,8,0,2026-07-08 08:23:53
RIDE009058,Uber,Alwal,Charminar,24.17,63,Auto,506.13,33.81,1.28,7,4.6,0,0.0,0.0,Medium,Sunny,Medium,Saturday,17,0,2026-04-11 17:31:42
RIDE009059,Uber,Nampally,Chandanagar,23.84,65,Sedan,561.71,73.14,1.09,5,4.3,0,0.0,0.0,Low,Sunny,Medium,Tuesday,14,0,2026-05-12 14:12:42
RIDE009060,Ola,Abids,Manikonda,15.18,44,Sedan,417.02,77.78,1.3,5,4.5,1,39.21,0.0,Medium,Sunny,Medium,Wednesday,19,0,2026-03-18 19:42:56
RIDE009061,Uber,Nanakramguda,Panjagutta,14.48,68,Bike,213.54,18.17,1.63,11,4.7,0,0.0,0.0,High,Sunny,High,Friday,10,0,2026-04-17 10:37:59
RIDE009062,Rapido,Toli Chowki,Rajendranagar,10.66,49,Auto,374.28,27.39,1.95,12,4.4,0,0.0,0.0,High,Rain,High,Tuesday,18,0,2026-03-24 18:59:03
RIDE009063,Ola,Sainikpuri,Nanakramguda,35.07,99,Sedan,728.96,78.97,1.0,3,4.5,0,0.0,0.0,Low,Cloudy,Medium,Wednesday,16,0,2026-04-22 16:18:01
RIDE009064,Uber,Charminar,Banjara Hills,9.52,46,Mini,285.43,55.51,1.39,4,4.2,0,0.0,0.0,Medium,Sunny,High,Wednesday,20,0,2026-07-22 20:09:20
RIDE009065,Uber,Nagole,Moosapet,21.1,96,Mini,683.04,46.77,1.64,11,4.8,1,73.12,0.0,High,Sunny,High,Monday,10,0,2026-03-23 10:58:57
RIDE009066,Ola,BHEL Township,Shamirpet,32.62,151,Auto,685.16,28.58,1.25,5,5.0,0,0.0,0.0,Medium,Cloudy,High,Thursday,8,0,2026-03-19 08:44:51
RIDE009067,Uber,Miyapur,ECIL,27.17,76,Auto,583.77,30.59,1.33,5,3.9,0,0.0,0.0,Medium,Sunny,Medium,Wednesday,17,0,2026-06-10 17:57:55
RIDE009068,Ola,Chandanagar,Himayatnagar,24.39,113,Bike,259.68,15.28,1.32,11,4.3,0,0.0,43.4,Medium,Sunny,High,Thursday,10,0,2026-06-18 10:52:55
RIDE009069,Ola,Himayatnagar,Madhapur,14.36,36,Bike,146.5,16.64,1.3,7,4.7,0,0.0,32.04,Medium,Sunny,Medium,Friday,8,0,2026-05-22 08:53:44
RIDE009070,Ola,Shankarpally,Madhapur,31.38,145,Bike,351.81,15.21,1.38,6,4.7,0,0.0,0.0,Medium,Sunny,High,Tuesday,21,0,2026-06-23 21:46:23
RIDE009071,Ola,Punjagutta,Gachibowli,15.19,27,Sedan,339.64,84.18,1.07,3,4.4,1,50.6,0.0,Low,Cloudy,Low,Thursday,7,0,2026-05-28 07:43:33
RIDE009072,Rapido,Panjagutta,BHEL Township,23.22,42,Bike,156.05,17.96,1.11,3,4.9,1,47.49,0.0,Low,Sunny,Low,Wednesday,5,0,2026-07-29 05:27:25
RIDE009073,Rapido,ECIL,Toli Chowki,25.85,70,Auto,402.71,26.75,1.0,3,4.8,0,0.0,0.0,Low,Sunny,Medium,Sunday,12,0,2026-03-29 12:18:29
RIDE009074,Ola,Uppal,Somajiguda,17.36,31,Sedan,340.36,70.03,1.05,4,4.8,0,0.0,0.0,Low,Sunny,Low,Sunday,14,0,2026-02-15 14:09:43
RIDE009075,Rapido,Nagole,Koti,13.02,36,Bike,99.16,16.93,1.06,1,4.5,1,14.27,0.0,Low,Sunny,Medium,Monday,1,0,2026-04-13 01:09:30
RIDE009076,Ola,Ameerpet,Shamshabad Airport,33.4,93,Mini,902.2,51.68,2.04,8,4.0,0,0.0,0.0,High,Rain,Medium,Monday,8,0,2026-03-09 08:12:43
RIDE009077,Uber,Toli Chowki,Punjagutta,7.32,13,Auto,236.5,31.33,1.7,6,4.6,0,0.0,0.0,Medium,Rain,Low,Monday,15,0,2026-05-18 15:19:08
RIDE009078,Uber,Vanasthalipuram,Toli Chowki,23.42,61,Mini,625.29,46.8,1.64,5,5.0,1,49.11,0.0,Medium,Rain,Medium,Thursday,14,0,2026-07-23 14:22:40
RIDE009079,Rapido,Panjagutta,Secunderabad,7.78,22,Auto,177.82,29.75,1.3,7,4.3,0,0.0,0.0,Medium,Sunny,Medium,Sunday,17,0,2026-03-01 17:55:27
RIDE009080,Uber,Mehdipatnam,Charminar,6.91,14,Auto,136.77,34.58,1.02,2,4.5,0,0.0,35.84,Low,Sunny,Low,Tuesday,23,0,2026-02-17 23:15:38
RIDE009081,Uber,Malakpet,Dilsukhnagar,3.1,11,Auto,168.66,33.19,2.04,14,4.3,1,43.3,0.0,High,Rain,Medium,Tuesday,18,0,2026-04-28 18:21:52
RIDE009082,Rapido,Dilsukhnagar,KPHB Colony,24.44,68,Bike,177.23,15.97,1.22,5,4.6,1,17.73,0.0,Medium,Sunny,Medium,Wednesday,21,0,2026-04-01 21:37:04
RIDE009083,Ola,Madhapur,Tolichowki,8.42,22,Sedan,297.35,82.96,1.28,8,4.8,0,0.0,0.0,Medium,Cloudy,Medium,Saturday,17,0,2026-02-28 17:34:46
RIDE009084,Ola,Toli Chowki,Gachibowli,12.18,23,Bike,91.51,17.68,1.0,1,4.6,0,0.0,0.0,Low,Sunny,Low,Wednesday,7,0,2026-03-18 07:46:55
RIDE009085,Ola,Panjagutta,Nampally,6.09,30,Auto,208.91,28.17,1.65,12,4.5,0,0.0,0.0,High,Sunny,High,Monday,10,0,2026-07-20 10:53:44
RIDE009086,Ola,Attapur,Moosapet,14.01,40,Mini,228.33,52.06,1.05,4,4.7,0,0.0,0.0,Low,Sunny,Medium,Tuesday,11,0,2026-04-21 11:40:24
RIDE009087,Uber,Miyapur,Panjagutta,14.97,25,Bike,137.61,20.74,1.22,8,4.5,0,0.0,0.0,Medium,Sunny,Low,Thursday,20,0,2026-03-12 20:08:26
RIDE009088,Ola,Moosapet,Begumpet,6.35,30,Auto,182.08,30.46,1.29,5,4.7,0,0.0,0.0,Medium,Cloudy,High,Thursday,18,0,2026-05-28 18:24:34
RIDE009089,Uber,Toli Chowki,Nagole,20.32,93,Auto,660.34,34.38,1.69,8,4.2,0,0.0,52.14,High,Cloudy,High,Monday,10,0,2026-06-08 10:01:49
RIDE009090,Uber,Jubilee Hills,Hitech City,3.49,8,Bike,43.69,16.74,1.06,1,5.0,1,10.81,0.0,Low,Sunny,Low,Sunday,12,0,2026-05-17 12:14:30
RIDE009091,Uber,Attapur,Punjagutta,8.9,16,Sedan,416.66,89.71,1.65,5,4.5,0,0.0,0.0,Medium,Rain,Low,Saturday,4,0,2026-02-28 04:10:14
RIDE009092,Uber,Attapur,Ameerpet,9.9,44,Mini,331.21,56.88,1.59,7,4.6,1,11.39,0.0,High,Sunny,High,Thursday,19,0,2026-04-16 19:46:02
RIDE009093,Uber,Secunderabad,Alwal,9.69,26,Auto,253.16,31.26,1.37,8,4.2,0,0.0,0.0,Medium,Sunny,Medium,Friday,19,0,2026-04-24 19:12:36
RIDE009094,Uber,Himayatnagar,Punjagutta,5.58,9,Bike,63.3,18.95,1.1,6,4.2,0,0.0,0.0,Low,Sunny,Low,Wednesday,2,0,2026-03-18 02:47:01
RIDE009095,Uber,ECIL,Panjagutta,19.44,89,Mini,366.94,49.14,1.05,5,4.5,0,0.0,0.0,Low,Sunny,High,Sunday,22,0,2026-07-12 22:45:39
RIDE009096,Uber,Charminar,Chandanagar,31.71,58,Auto,628.59,26.17,1.25,4,4.6,0,0.0,0.0,Medium,Cloudy,Low,Sunday,9,0,2026-05-24 09:30:30
RIDE009097,Ola,Dilsukhnagar,Manikonda,23.98,43,Auto,777.18,32.55,2.05,8,4.6,0,0.0,0.0,High,Rain,Low,Tuesday,17,0,2026-05-05 17:14:47
RIDE009098,Ola,Malakpet,Financial District,26.23,120,Auto,750.96,33.69,1.63,9,4.6,0,0.0,0.0,High,Sunny,High,Saturday,21,0,2026-04-04 21:49:53
RIDE009099,Ola,Hitech City,Kapra,20.82,58,Sedan,592.07,80.67,1.25,4,4.4,0,0.0,0.0,Medium,Sunny,Medium,Wednesday,19,0,2026-05-20 19:59:00
RIDE009100,Rapido,Charminar,Kondapur,21.05,40,Auto,305.84,29.58,1.07,4,4.7,1,35.01,0.0,Low,Sunny,Low,Tuesday,13,0,2026-06-09 13:47:58
RIDE009101,Ola,Himayatnagar,Begumpet,6.79,14,Auto,168.16,31.43,1.29,3,4.2,0,0.0,0.0,Medium,Sunny,Low,Sunday,8,0,2026-03-01 08:31:10
RIDE009102,Ola,Himayatnagar,Dilsukhnagar,7.66,22,Mini,181.3,53.83,1.21,6,4.8,0,0.0,0.0,Medium,Sunny,Medium,Friday,7,0,2026-07-03 07:29:16
RIDE009103,Uber,Yousufguda,Punjagutta,4.41,6,Mini,107.33,55.09,1.04,3,4.5,1,10.26,0.0,Low,Sunny,Low,Tuesday,16,0,2026-03-17 16:56:21
RIDE009104,Ola,Bowenpally,Yousufguda,9.17,19,Sedan,211.78,70.73,1.0,3,4.9,1,32.36,0.0,Low,Sunny,Low,Wednesday,11,0,2026-02-18 11:09:41
RIDE009105,Uber,Kukatpally,Shamshabad Airport,41.55,75,Bike,327.76,19.6,1.25,5,4.6,0,0.0,0.0,Medium,Sunny,Low,Sunday,10,0,2026-06-21 10:28:28
RIDE009106,Ola,Financial District,Charminar,21.51,101,Auto,467.81,25.56,1.25,8,4.6,0,0.0,0.0,Medium,Cloudy,High,Friday,16,0,2026-02-06 16:59:27
RIDE009107,Ola,Miyapur,Uppal,32.76,91,Auto,623.6,25.06,1.29,7,4.3,1,29.82,0.0,Medium,Sunny,Medium,Tuesday,12,0,2026-04-07 12:22:56
RIDE009108,Uber,Abids,Shamshabad Airport,23.23,42,Sedan,537.92,89.68,1.21,8,4.8,1,82.5,0.0,Medium,Cloudy,Low,Sunday,21,0,2026-03-29 21:43:50
RIDE009109,Ola,Bowenpally,Kapra,11.21,31,Mini,354.28,46.4,1.73,7,4.4,0,0.0,11.26,High,Cloudy,Medium,Monday,21,0,2026-06-29 21:13:08
RIDE009110,Ola,Charminar,Gachibowli,20.68,95,Bike,291.53,19.5,1.75,10,5.0,1,101.44,0.0,High,Sunny,High,Wednesday,19,0,2026-04-22 19:42:46
RIDE009111,Ola,KPHB Colony,Financial District,15.35,71,Sedan,691.78,78.29,1.71,9,4.6,0,0.0,0.0,High,Sunny,High,Tuesday,9,0,2026-04-28 09:41:48
RIDE009112,Ola,Sainikpuri,Uppal,12.67,22,Sedan,289.25,84.51,1.07,3,4.9,0,0.0,0.0,Low,Sunny,Low,Tuesday,6,0,2026-06-16 06:49:38
RIDE009113,Rapido,Kompally,Hitech City,21.76,100,Auto,395.05,25.0,1.21,9,4.4,1,35.96,0.0,Medium,Sunny,High,Sunday,10,0,2026-03-08 10:07:47
RIDE009114,Ola,Kondapur,Shamshabad Airport,38.78,108,Mini,719.17,42.36,1.27,5,4.5,0,0.0,0.0,Medium,Sunny,Medium,Tuesday,20,0,2026-05-12 20:37:21
RIDE009115,Ola,Madinaguda,Begumpet,17.38,78,Auto,420.31,30.64,1.3,8,4.1,0,0.0,0.0,Medium,Sunny,High,Friday,15,0,2026-07-31 15:36:21
RIDE009116,Ola,Abids,Charminar,4.57,13,Bike,103.44,19.97,2.04,12,5.0,1,12.38,0.0,High,Sunny,Medium,Tuesday,19,1,2026-04-14 19:50:50
RIDE009117,Uber,Madinaguda,Kondapur,3.98,18,Mini,188.09,45.91,1.69,11,4.3,0,0.0,0.0,High,Cloudy,High,Tuesday,10,0,2026-02-03 10:11:00
RIDE009118,Uber,Bowenpally,Kukatpally,10.98,31,Mini,224.08,50.67,1.08,1,4.8,0,0.0,0.0,Low,Sunny,Medium,Sunday,16,0,2026-06-14 16:10:51
RIDE009119,Rapido,Kompally,Ameerpet,15.85,24,Auto,299.09,20.62,1.29,6,4.5,1,52.59,0.0,Medium,Sunny,Low,Sunday,8,0,2026-06-21 08:17:53
RIDE009120,Ola,Balanagar,Bowenpally,5.74,11,Auto,149.64,33.1,1.32,7,4.7,0,0.0,0.0,Medium,Cloudy,Low,Sunday,21,0,2026-07-26 21:39:31
RIDE009121,Ola,Bowenpally,Gachibowli,20.37,40,Auto,381.37,25.35,1.22,8,4.7,0,0.0,0.0,Medium,Sunny,Low,Saturday,19,0,2026-05-23 19:32:36
RIDE009122,Uber,Kompally,Abids,24.39,112,Mini,1010.27,54.55,2.09,9,3.9,0,0.0,0.0,High,Cloudy,High,Tuesday,20,1,2026-04-14 20:06:01
RIDE009123,Rapido,KPHB Colony,Uppal,26.61,51,Auto,473.45,21.54,1.27,7,4.5,1,45.45,0.0,Medium,Sunny,Low,Friday,21,0,2026-05-15 21:45:12
RIDE009124,Ola,Madinaguda,Banjara Hills,18.03,31,Mini,256.65,47.81,1.0,2,4.9,0,0.0,0.0,Low,Sunny,Low,Monday,14,0,2026-05-04 14:55:03
RIDE009125,Ola,Koti,Mehdipatnam,6.58,11,Auto,143.1,34.87,1.1,2,4.6,0,0.0,0.0,Low,Sunny,Low,Friday,16,0,2026-05-29 16:28:33
RIDE009126,Uber,Manikonda,Hitech City,7.83,14,Bike,74.67,16.63,1.1,4,4.8,0,0.0,0.0,Low,Sunny,Low,Thursday,15,0,2026-05-21 15:59:01
RIDE009127,Uber,Nampally,Shamirpet,34.11,67,Sedan,748.26,71.24,1.26,8,4.3,1,107.08,0.0,Medium,Sunny,Low,Saturday,18,0,2026-07-18 18:34:47
RIDE009128,Rapido,Toli Chowki,Yousufguda,5.33,13,Bike,97.65,15.34,1.94,9,4.4,1,31.02,0.0,High,Rain,Medium,Thursday,17,0,2026-04-09 17:53:14
RIDE009129,Uber,Nanakramguda,Attapur,15.98,45,Sedan,421.74,75.08,1.15,1,4.7,0,0.0,0.0,Low,Sunny,Medium,Sunday,7,0,2026-05-24 07:11:21
RIDE009130,Rapido,Kondapur,Chandanagar,6.53,34,Bike,101.71,14.25,1.68,9,4.7,1,34.6,0.0,High,Sunny,High,Wednesday,21,0,2026-05-13 21:44:56
RIDE009131,Uber,Madinaguda,Rajendranagar,25.29,68,Bike,197.76,16.49,1.07,4,4.3,0,0.0,0.0,Low,Sunny,Medium,Friday,3,0,2026-03-20 03:02:33
RIDE009132,Ola,Financial District,Panjagutta,15.77,44,Mini,331.69,50.98,1.31,4,4.5,0,0.0,0.0,Medium,Sunny,Medium,Monday,17,0,2026-02-23 17:06:44
RIDE009133,Ola,Kondapur,Somajiguda,15.54,29,Sedan,323.67,66.38,1.09,4,4.9,0,0.0,0.0,Low,Cloudy,Low,Thursday,11,0,2026-07-09 11:48:32
RIDE009134,Uber,Madinaguda,Nagole,37.21,171,Sedan,1163.24,80.01,1.32,7,4.4,0,0.0,0.0,Medium,Sunny,High,Tuesday,8,0,2026-07-07 08:42:05
RIDE009135,Uber,Madinaguda,Gachibowli,7.19,12,Bike,75.56,16.91,1.24,8,4.8,0,0.0,13.84,Medium,Sunny,Low,Monday,21,0,2026-04-13 21:38:32
RIDE009136,Ola,Nampally,ECIL,20.42,40,Auto,624.97,31.78,1.96,11,4.3,1,41.4,0.0,High,Cloudy,Low,Wednesday,9,1,2026-03-04 09:49:04
RIDE009137,Rapido,Mehdipatnam,Shamirpet,36.57,103,Auto,589.96,27.04,1.14,1,4.6,0,0.0,0.0,Low,Sunny,Medium,Wednesday,3,0,2026-07-01 03:15:50
RIDE009138,Rapido,Himayatnagar,Uppal,11.42,28,Bike,107.92,12.81,1.62,6,4.6,1,27.24,0.0,High,Sunny,Medium,Wednesday,17,0,2026-07-22 17:51:33
RIDE009139,Uber,Kondapur,Financial District,9.35,16,Sedan,404.16,79.2,1.68,9,4.8,0,0.0,0.0,Medium,Rain,Low,Saturday,13,0,2026-03-14 13:55:04
RIDE009140,Ola,Hitech City,Abids,14.34,26,Bike,93.51,15.9,1.03,4,5.0,0,0.0,0.0,Low,Sunny,Low,Wednesday,16,0,2026-04-08 16:58:08
RIDE009141,Uber,Hitech City,Kukatpally,7.09,16,Sedan,265.91,85.2,1.29,1,4.3,0,0.0,0.0,Medium,Sunny,Low,Friday,10,0,2026-03-27 10:05:49
RIDE009142,Uber,Shamshabad Airport,KPHB Colony,39.96,75,Sedan,1372.35,88.58,1.64,5,5.0,0,0.0,0.0,Medium,Rain,Low,Monday,13,0,2026-07-06 13:42:41
RIDE009143,Uber,Panjagutta,Chandanagar,18.81,35,Auto,400.99,29.89,1.27,4,4.6,0,0.0,23.93,Medium,Sunny,Low,Tuesday,18,0,2026-03-24 18:15:09
RIDE009144,Rapido,Manikonda,Bowenpally,15.7,30,Auto,247.47,25.95,1.09,6,4.5,0,0.0,0.0,Low,Sunny,Low,Monday,1,0,2026-07-20 01:13:13
RIDE009145,Rapido,Dilsukhnagar,Kondapur,30.97,62,Auto,413.6,24.91,1.0,1,4.2,0,0.0,0.0,Low,Cloudy,Low,Monday,5,0,2026-06-01 05:14:49
RIDE009146,Ola,Kompally,Himayatnagar,24.61,71,Mini,533.55,47.07,1.35,10,4.5,0,0.0,21.72,Medium,Sunny,Medium,Saturday,10,0,2026-03-14 10:42:36
RIDE009147,Uber,Shamirpet,Panjagutta,33.15,90,Mini,677.02,48.93,1.27,7,4.5,0,0.0,0.0,Medium,Sunny,Medium,Friday,20,0,2026-02-06 20:16:06
RIDE009148,Uber,Shamshabad Airport,Kompally,45.37,85,Mini,865.36,52.82,1.24,6,4.9,1,111.91,0.0,Medium,Cloudy,Low,Friday,17,0,2026-06-26 17:22:32
RIDE009149,Rapido,Panjagutta,Financial District,16.46,30,Auto,340.92,23.07,1.39,9,4.8,0,0.0,29.42,Medium,Sunny,Low,Sunday,8,0,2026-02-15 08:06:03
RIDE009150,Ola,Uppal,Hitech City,24.3,45,Auto,395.64,34.91,1.03,6,4.5,1,56.68,0.0,Low,Sunny,Low,Thursday,7,0,2026-02-05 07:36:04
RIDE009151,Rapido,Shankarpally,Kukatpally,41.71,79,Auto,611.35,21.35,1.14,4,4.1,0,0.0,0.0,Low,Sunny,Low,Friday,22,0,2026-04-10 22:44:04
RIDE009152,Uber,Madinaguda,Rajendranagar,23.45,44,Auto,394.05,31.25,1.09,1,4.5,0,0.0,0.0,Low,Sunny,Low,Friday,7,0,2026-04-17 07:22:20
RIDE009153,Rapido,Kapra,Himayatnagar,14.89,69,Bike,245.14,16.03,1.92,8,4.4,1,60.65,0.0,High,Rain,High,Friday,10,0,2026-05-08 10:06:30
RIDE009154,Ola,Ameerpet,ECIL,17.53,35,Auto,353.37,27.69,1.32,4,4.6,0,0.0,0.0,Medium,Cloudy,Low,Saturday,20,0,2026-02-28 20:36:52
RIDE009155,Uber,Shamshabad Airport,Madinaguda,38.0,71,Sedan,1021.9,82.93,1.51,4,4.5,0,0.0,0.0,Medium,Rain,Low,Tuesday,4,0,2026-07-07 04:58:11
RIDE009156,Rapido,Shamirpet,Begumpet,26.36,123,Auto,711.36,27.81,1.57,11,4.7,1,42.5,0.0,High,Sunny,High,Monday,18,0,2026-03-02 18:25:36
RIDE009157,Ola,Miyapur,Madinaguda,3.06,8,Auto,93.73,29.36,1.32,3,4.6,1,17.33,0.0,Medium,Sunny,Medium,Saturday,10,0,2026-02-28 10:17:09
RIDE009158,Uber,Gachibowli,Bowenpally,19.22,53,Sedan,407.16,77.97,1.01,1,4.8,0,0.0,16.93,Low,Sunny,Medium,Sunday,7,0,2026-04-26 07:54:10
RIDE009159,Uber,Ameerpet,Nampally,7.96,13,Auto,138.76,30.95,1.0,1,4.3,0,0.0,6.95,Low,Sunny,Low,Saturday,22,0,2026-07-25 22:02:06
RIDE009160,Uber,Hitech City,KPHB Colony,7.79,18,Auto,189.54,25.84,1.32,5,4.5,0,0.0,16.78,Medium,Sunny,Medium,Sunday,19,0,2026-05-10 19:48:42
RIDE009161,Rapido,Panjagutta,Chandanagar,19.71,53,Bike,188.12,16.42,1.39,7,4.7,0,0.0,0.0,Medium,Sunny,Medium,Monday,17,0,2026-05-25 17:41:55
RIDE009162,Uber,Kondapur,Banjara Hills,12.24,20,Auto,302.44,30.21,1.5,6,4.5,0,0.0,0.0,Medium,Rain,Low,Saturday,7,0,2026-06-06 07:30:42
RIDE009163,Rapido,Attapur,Malakpet,12.47,57,Bike,162.17,17.69,1.86,9,4.8,0,0.0,0.0,High,Rain,High,Wednesday,8,0,2026-04-08 08:41:37
RIDE009164,Rapido,LB Nagar,Hitech City,28.44,78,Auto,672.42,25.76,1.67,8,4.5,0,0.0,0.0,High,Cloudy,Medium,Sunday,17,0,2026-02-22 17:00:22
RIDE009165,Uber,Himayatnagar,Sainikpuri,16.67,44,Mini,312.04,53.03,1.1,3,4.6,0,0.0,0.0,Low,Sunny,Medium,Thursday,12,0,2026-02-26 12:57:22
RIDE009166,Uber,Tolichowki,Sainikpuri,27.27,127,Sedan,1036.31,76.32,1.59,11,4.3,0,0.0,0.0,High,Sunny,High,Saturday,19,0,2026-02-21 19:59:26
RIDE009167,Rapido,Madinaguda,Sainikpuri,30.57,142,Bike,376.47,17.17,1.6,8,4.2,0,0.0,0.0,High,Cloudy,High,Tuesday,9,0,2026-03-31 09:31:09
RIDE009168,Ola,Shamshabad Airport,Gachibowli,31.27,86,Auto,521.35,26.66,1.05,4,5.0,0,0.0,0.0,Low,Sunny,Medium,Wednesday,16,0,2026-05-13 16:37:40
RIDE009169,Ola,Uppal,Somajiguda,16.16,44,Bike,130.87,17.3,1.0,6,4.2,0,0.0,0.0,Low,Sunny,Medium,Thursday,15,0,2026-03-26 15:29:08
RIDE009170,Uber,Financial District,Hitech City,9.67,29,Bike,102.86,18.16,1.14,2,4.7,0,0.0,0.0,Low,Cloudy,Medium,Thursday,3,0,2026-04-30 03:41:40
RIDE009171,Ola,Kapra,Begumpet,14.84,66,Bike,199.95,16.46,1.4,6,4.5,0,0.0,0.0,Medium,Sunny,High,Monday,10,0,2026-07-27 10:45:30
RIDE009172,Uber,Abids,Rajendranagar,14.24,26,Sedan,416.19,82.13,1.25,4,5.0,0,0.0,30.75,Medium,Cloudy,Low,Sunday,20,0,2026-07-19 20:36:03
RIDE009173,Rapido,Punjagutta,Madinaguda,19.74,93,Bike,203.55,17.76,1.4,5,4.8,1,64.89,0.0,Medium,Sunny,High,Thursday,18,0,2026-07-02 18:32:56
RIDE009174,Uber,Nagole,Gandipet,32.77,151,Bike,440.12,15.81,1.56,15,4.3,1,114.13,0.0,High,Cloudy,High,Thursday,8,0,2026-06-18 08:25:40
RIDE009175,Rapido,Kompally,Bowenpally,11.77,33,Auto,210.89,29.8,1.05,1,4.3,1,60.4,0.0,Low,Sunny,Medium,Thursday,22,0,2026-07-02 22:27:04
RIDE009176,Ola,Toli Chowki,Hitech City,6.52,31,Sedan,403.57,64.71,1.97,9,4.2,0,0.0,0.0,High,Rain,High,Wednesday,9,0,2026-06-17 09:38:14
RIDE009177,Ola,Madhapur,Ameerpet,7.91,23,Sedan,372.49,60.76,1.92,10,4.8,1,43.0,0.0,High,Rain,Medium,Thursday,18,0,2026-07-30 18:41:51
RIDE009178,Rapido,Himayatnagar,BHEL Township,26.23,74,Auto,795.87,26.34,2.05,10,5.0,0,0.0,0.0,High,Rain,Medium,Tuesday,20,0,2026-05-26 20:51:09
RIDE009179,Ola,Kondapur,Shamshabad Airport,35.4,67,Sedan,622.59,71.18,1.0,3,4.6,0,0.0,0.0,Low,Sunny,Low,Tuesday,12,0,2026-02-10 12:29:00
RIDE009180,Uber,Sainikpuri,Malakpet,19.5,54,Auto,397.43,29.27,1.26,5,4.7,0,0.0,0.0,Medium,Sunny,Medium,Tuesday,18,0,2026-04-21 18:23:49
RIDE009181,Ola,Balanagar,Jubilee Hills,6.26,29,Mini,231.26,48.49,1.59,10,4.8,0,0.0,0.0,High,Sunny,High,Tuesday,17,0,2026-06-09 17:32:47
RIDE009182,Uber,Panjagutta,Financial District,17.81,48,Mini,281.24,47.88,1.02,2,4.3,0,0.0,26.79,Low,Sunny,Medium,Thursday,4,0,2026-06-18 04:33:22
RIDE009183,Rapido,Jubilee Hills,Financial District,9.67,26,Bike,105.0,16.89,1.35,6,4.4,0,0.0,0.0,Medium,Sunny,Medium,Wednesday,20,0,2026-06-24 20:25:29
